Broker Code,Order Time,Quantity,Limit Price,Symbol,Description,BuySell,Open Close,Commission,Fees,Trans Net Amt,Account,Trade Source,Basket,Nickname Code,CSA Commission,Underlying,Expiration Date,PutCall,Strike,Id
,3/9/2020 0:00,-1,7.37,SPY200515P230,|SPDR S&P500 ETF TRUST SPY MAY 15 20 230.0 P  SELL,SELL,O,0,0.04,-736.96,account_7,Manual,,,,SPY,5/15/2020 0:00,P,230,363158
,3/9/2020 0:00,-8,1.57,EFA200515P50,|ISHARES TRUST EFA MAY 15 20 50.0 P  SELL TRADE 8 ,SELL,O,0,0.19,-1255.81,account_7,Manual,,,,EFA,5/15/2020 0:00,P,50,363159
,3/9/2020 0:00,1,3.05,IWM200515C149,|ISHARES TRUST IWM MAY 15 20 149.0 C  BUY TRADE 1 ,BUY,O,0,0.02,305.02,account_7,Manual,,,,IWM,5/15/2020 0:00,C,149,363160
,3/9/2020 0:00,1,0.19,IWM200515C166,|ISHARES TRUST IWM MAY 15 20 166.0 C  BUY TRADE 1 ,BUY,C,0,0.02,19.02,account_7,Manual,,,,IWM,5/15/2020 0:00,C,166,363161
,3/9/2020 0:00,-1,3.2,IWM200515P108,|ISHARES TRUST IWM MAY 15 20 108.0 P  SELL TRADE 1,SELL,O,0,0.03,-319.97,account_7,Manual,,,,IWM,5/15/2020 0:00,P,108,363162
,3/9/2020 0:00,-2,7.42,IWM200515P125,|ISHARES TRUST IWM MAY 15 20 125.0 P  SELL TRADE 2,SELL,O,0,0.06,-1483.94,account_7,Manual,,,,IWM,5/15/2020 0:00,P,125,363163
,3/9/2020 0:00,-1,3.8,IWM200515P110,|ISHARES TRUST IWM MAY 15 20 110.0 P  SELL TRADE 1,SELL,O,0,0.03,-379.97,account_7,Manual,,,,IWM,5/15/2020 0:00,P,110,363164
,3/9/2020 0:00,5,2.0209,EEM200515P37,|ISHARES TRUST EEM MAY 15 20 37.0 P  BUY TRADE 5 @,BUY,C,0,0.08,1010.53,account_7,Manual,,,,EEM,5/15/2020 0:00,P,37,363165
,3/9/2020 0:00,1,11.7,IWM200515P137,|ISHARES TRUST IWM MAY 15 20 137.0 P  BUY TRADE 1 ,BUY,C,0,0.02,1170.02,account_7,Manual,,,,IWM,5/15/2020 0:00,P,137,363166
,3/9/2020 0:00,2,9.16,IWM200515P130,|ISHARES TRUST IWM MAY 15 20 130.0 P  BUY TRADE 2 ,BUY,C,0,0.03,1832.03,account_7,Manual,,,,IWM,5/15/2020 0:00,P,130,363167
,3/9/2020 0:00,1,0.22,IWM200515C169,|ISHARES TRUST IWM MAY 15 20 169.0 C  BUY TRADE 1 ,BUY,C,0,0.02,22.02,account_7,Manual,,,,IWM,5/15/2020 0:00,C,169,363168
,3/9/2020 0:00,8,3.65,EFA200515P57,|ISHARES TRUST EFA MAY 15 20 57.0 P  BUY TRADE 8 @,BUY,C,0,0.14,2920.14,account_7,Manual,,,,EFA,5/15/2020 0:00,P,57,363169
,3/9/2020 0:00,-5,1.66,EEM200515P36,|ISHARES TRUST EEM MAY 15 20 36.0 P  SELL TRADE 5 ,SELL,O,0,0.11,-829.89,account_7,Manual,,,,EEM,5/15/2020 0:00,P,36,363170
,3/9/2020 0:00,1,17.27,SPY200515P265,|SPDR S&P500 ETF TRUST SPY MAY 15 20 265.0 P  BUY ,BUY,C,0,0.02,1727.02,account_7,Manual,,,,SPY,5/15/2020 0:00,P,265,363171
WBET,3/9/2020 12:04,368000,35.9775,XLE,Buy Open Equity With WBET,Buy,Open,1840,0,13241560,account_53,TRAFFIX,BASKETI,,0,XLE,,,,363086
WBET,3/9/2020 12:04,-206000,64.3042,XLU,Sell Close Equity With WBET,Sell,Close,1030,0,-13245635.2,account_53,TRAFFIX,BASKETI,,0,XLU,,,,363087
WBET,3/9/2020 12:05,-58,32.0029,RUT200515P1080,Sell Open Option With WBET,Sell,Open,40.6,0,-185576.22,account_47,TRAFFIX,BASKETII,,0,RUT,5/15/2020 0:00,P,1080,363088
WBET,3/9/2020 12:05,58,33.8979,RUT200515C1490,Buy Open Option With WBET,Buy,Open,40.6,0,196648.42,account_47,TRAFFIX,BASKETII,,0,RUT,5/15/2020 0:00,C,1490,363089
DASH,3/9/2020 12:05,58,1.7,RUT200515C1690,Buy Close Option With DASH,Buy,Close,40.6,0,9900.6,account_47,TRAFFIX,BASKETII,TV,0,RUT,5/15/2020 0:00,C,1690,362965
DASH,3/9/2020 12:05,58,1.975,RUT200515C1660,Buy Close Option With DASH,Buy,Close,40.6,0,11495.6,account_47,TRAFFIX,BASKETII,TV,0,RUT,5/15/2020 0:00,C,1660,362974
WBET,3/9/2020 12:06,58,113.0052,RUT200515P1370,Buy Close Option With WBET,Buy,Close,40.6,0,655470.76,account_47,TRAFFIX,BASKETII,TV,0,RUT,5/15/2020 0:00,P,1370,362973
WBET,3/9/2020 12:06,-58,38.0052,RUT200515P1100,Sell Open Option With WBET,Sell,Open,40.6,0,-220389.56,account_47,TRAFFIX,BASKETII,TV,0,RUT,5/15/2020 0:00,P,1100,363032
DASH,3/9/2020 12:07,-4,0.25,VIX200415P20,Sell Close Option With DASH,Sell,Close,4,0,-96,account_49,TRAFFIX,,,0,VIX,4/15/2020 0:00,P,20,363054
DASH,3/9/2020 12:07,4,6.32,VIX200415C35,Buy Close Option With DASH,Buy,Close,4,0,2532,account_49,TRAFFIX,,,0,VIX,4/15/2020 0:00,C,35,363055
DASH,3/9/2020 12:07,-1,6.2,VIX200318C47.5,Sell Open Option With DASH,Sell,Open,1,0,-619,account_49,TRAFFIX,,,0,VIX,3/18/2020 0:00,C,47.5,363090
DASH,3/9/2020 14:55,10,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,1.5,0,17271.5,account_33,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363023
DASH,3/9/2020 14:55,3,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.45,0,5181.45,account_34,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363024
DASH,3/9/2020 14:55,6,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.9,0,10362.9,account_35,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363025
DASH,3/9/2020 14:55,1,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.15,0,1727.15,account_44,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363026
DASH,3/9/2020 14:55,6,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.9,0,10362.9,account_36,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363027
DASH,3/9/2020 14:55,1,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.15,0,1727.15,account_37,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363028
DASH,3/9/2020 14:55,1,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.15,0,1727.15,account_38,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363029
DASH,3/9/2020 14:55,2,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.3,0,3454.3,account_39,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363030
DASH,3/9/2020 14:55,2,17.27,SPY200515P265,Buy Close Option With DASH,Buy,Close,0.3,0,3454.3,account_40,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363031
DASH,3/9/2020 14:55,-10,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,1.5,0,-7368.5,account_33,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363077
DASH,3/9/2020 14:55,-3,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.45,0,-2210.55,account_34,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363078
DASH,3/9/2020 14:55,-6,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.9,0,-4421.1,account_35,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363079
DASH,3/9/2020 14:55,-1,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.15,0,-736.85,account_44,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363080
DASH,3/9/2020 14:55,-6,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.9,0,-4421.1,account_36,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363081
DASH,3/9/2020 14:55,-1,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.15,0,-736.85,account_37,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363082
DASH,3/9/2020 14:55,-1,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.15,0,-736.85,account_38,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363083
DASH,3/9/2020 14:55,-2,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.3,0,-1473.7,account_39,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363084
DASH,3/9/2020 14:55,-2,7.37,SPY200515P230,Sell Open Option With DASH,Sell,Open,0.3,0,-1473.7,account_40,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363085
,3/9/2020 14:56,1,17.54,SPY200515P265,Buy Close Option With ,Buy,Close,0,0,1754,account_48,TRAFFIX,,,0,SPY,5/15/2020 0:00,P,265,363104
,3/9/2020 14:56,-1,7.35,SPY200515P230,Sell Open Option With ,Sell,Open,0,0,-735,account_48,TRAFFIX,,,0,SPY,5/15/2020 0:00,P,230,363105
,3/9/2020 14:57,2,17.41,SPY200515P265,Buy Close Option With ,Buy,Close,0,0,3482,account_55,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363115
,3/9/2020 14:57,2,17.41,SPY200515P265,Buy Close Option With ,Buy,Close,0,0,3482,account_58,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,265,363116
,3/9/2020 14:57,-2,7.34,SPY200515P230,Sell Open Option With ,Sell,Open,0,0,-1468,account_55,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363117
,3/9/2020 14:57,-2,7.34,SPY200515P230,Sell Open Option With ,Sell,Open,0,0,-1468,account_58,TRAFFIX,BASKETII,AO,0,SPY,5/15/2020 0:00,P,230,363118
,3/9/2020 14:58,17,3.7,EFA200515P57,Buy Close Option With ,Buy,Close,0,0,6290,account_51,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,363113
,3/9/2020 14:58,-17,1.45,EFA200515P50,Sell Open Option With ,Sell,Open,0,0,-2465,account_51,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363114
JSEB,3/9/2020 15:14,2317,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,1158.5,0,842229.5,account_9,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362954
JSEB,3/9/2020 15:14,25,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,12.5,0,9087.5,account_10,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362955
JSEB,3/9/2020 15:14,107,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,53.5,0,38894.5,account_11,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362956
JSEB,3/9/2020 15:14,330,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,165,0,119955,account_12,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362957
JSEB,3/9/2020 15:14,192,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,96,0,69792,account_8,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362958
JSEB,3/9/2020 15:14,144,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,72,0,52344,account_13,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362959
JSEB,3/9/2020 15:14,166,3.63,EFA200515P57,Buy Close Option With JSEB,Buy,Close,83,0,60341,account_14,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,57,362960
JSEB,3/9/2020 15:14,-2317,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,1158.5,0,-337123.5,account_9,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363106
JSEB,3/9/2020 15:14,-25,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,12.5,0,-3637.5,account_10,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363107
JSEB,3/9/2020 15:14,-107,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,53.5,0,-15568.5,account_11,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363108
JSEB,3/9/2020 15:14,-330,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,165,0,-48015,account_12,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363109
JSEB,3/9/2020 15:14,-192,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,96,0,-27936,account_8,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363110
JSEB,3/9/2020 15:14,-144,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,72,0,-20952,account_13,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363111
JSEB,3/9/2020 15:14,-166,1.46,EFA200515P50,Sell Open Option With JSEB,Sell,Open,83,0,-24153,account_14,TRAFFIX,BASKETII,AO,0,EFA,5/15/2020 0:00,P,50,363112
BAML,3/9/2020 15:15,4,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,12,0,85680,account_16,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363002
BAML,3/9/2020 15:15,9,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,27,0,192780,account_17,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363003
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_18,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363004
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_19,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363005
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_20,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363006
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_21,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363007
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_22,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363008
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_23,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363009
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_24,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363010
BAML,3/9/2020 15:15,7,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,21,0,149940,account_25,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363011
BAML,3/9/2020 15:15,960,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,2880,0,20563200,account_26,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363012
BAML,3/9/2020 15:15,2,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,6,0,42840,account_11,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363013
BAML,3/9/2020 15:15,6,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,18,0,128520,account_12,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363014
BAML,3/9/2020 15:15,4,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,12,0,85680,account_8,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363015
BAML,3/9/2020 15:15,5,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,15,0,107100,account_13,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363016
BAML,3/9/2020 15:15,3,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,9,0,64260,account_28,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363017
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_29,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363018
BAML,3/9/2020 15:15,5,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,15,0,107100,account_14,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363019
BAML,3/9/2020 15:15,3,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,9,0,64260,account_30,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363020
BAML,3/9/2020 15:15,2,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,6,0,42840,account_31,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363021
BAML,3/9/2020 15:15,1,214.17,SPX200515P2750,Buy Close Option With BAML,Buy,Close,3,0,21420,account_32,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2750,363022
BAML,3/9/2020 15:15,-4,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,12,0,-29256,account_16,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363033
BAML,3/9/2020 15:15,-9,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,27,0,-65826,account_17,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363034
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_18,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363035
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_19,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363036
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_20,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363037
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_21,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363038
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_22,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363039
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_23,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363040
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_24,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363041
BAML,3/9/2020 15:15,-7,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,21,0,-51198,account_25,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363042
BAML,3/9/2020 15:15,-960,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,2880,0,-7021440,account_26,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363043
BAML,3/9/2020 15:15,-2,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,6,0,-14628,account_11,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363044
BAML,3/9/2020 15:15,-6,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,18,0,-43884,account_12,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363045
BAML,3/9/2020 15:15,-4,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,12,0,-29256,account_8,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363046
BAML,3/9/2020 15:15,-5,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,15,0,-36570,account_13,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363047
BAML,3/9/2020 15:15,-3,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,9,0,-21942,account_28,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363048
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_29,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363049
BAML,3/9/2020 15:15,-5,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,15,0,-36570,account_14,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363050
BAML,3/9/2020 15:15,-3,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,9,0,-21942,account_30,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363051
BAML,3/9/2020 15:15,-2,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,6,0,-14628,account_31,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363052
BAML,3/9/2020 15:15,-1,73.17,SPX200515P2300,Sell Open Option With BAML,Sell,Open,3,0,-7314,account_32,TRAFFIX,BASKETII,TV,0,SPX,5/15/2020 0:00,P,2300,363053
JSEB,3/9/2020 15:15,4,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,4,0,83004,account_16,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362981
JSEB,3/9/2020 15:15,8,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,8,0,166008,account_17,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362982
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_18,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362983
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_19,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362984
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_20,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362985
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_21,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362986
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_22,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362987
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_23,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362988
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_24,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362989
JSEB,3/9/2020 15:15,5,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,5,0,103755,account_25,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362990
JSEB,3/9/2020 15:15,971,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,971,0,20149221,account_26,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362991
JSEB,3/9/2020 15:15,2,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,2,0,41502,account_11,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362992
JSEB,3/9/2020 15:15,6,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,6,0,124506,account_12,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362993
JSEB,3/9/2020 15:15,4,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,4,0,83004,account_8,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362994
JSEB,3/9/2020 15:15,5,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,5,0,103755,account_13,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362995
JSEB,3/9/2020 15:15,3,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,3,0,62253,account_28,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362996
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_29,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362997
JSEB,3/9/2020 15:15,4,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,4,0,83004,account_14,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362998
JSEB,3/9/2020 15:15,3,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,3,0,62253,account_30,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,362999
JSEB,3/9/2020 15:15,2,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,2,0,41502,account_31,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,363000
JSEB,3/9/2020 15:15,1,207.5,SPX200515P2740,Buy Close Option With JSEB,Buy,Close,1,0,20751,account_32,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2740,363001
JSEB,3/9/2020 15:15,-4,64.5,SPX200515P2275,Sell Open Option With JSEB,Sell,Open,4,0,-25796,account_16,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2275,363056
JSEB,3/9/2020 15:15,-8,64.5,SPX200515P2275,Sell Open Option With JSEB,Sell,Open,8,0,-51592,account_17,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2275,363057
JSEB,3/9/2020 15:15,-1,64.5,SPX200515P2275,Sell Open Option With JSEB,Sell,Open,1,0,-6449,account_18,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2275,363058
JSEB,3/9/2020 15:15,-1,64.5,SPX200515P2275,Sell Open Option With JSEB,Sell,Open,1,0,-6449,account_19,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2275,363059
JSEB,3/9/2020 15:15,-1,64.5,SPX200515P2275,Sell Open Option With JSEB,Sell,Open,1,0,-6449,account_20,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2275,363060
